Date,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Discount (Yes/No)
2020/7/16,1,6.9,No
2020/7/16,1,6.9,No
2020/7/16,1,6.5,Yes
2020/7/16,-1,5.7,No
2020/7/16,1,6.9,No
2020/7/16,1,6.8,Yes
2020/7/16,-1,5.5,No
2020/7/16,1,6.9,No
2020/7/16,1,6.1,Yes
2020/7/16,1,6.6,Yes
2020/7/17,1,6.9,No
2020/7/17,1,6.9,No
2020/7/17,1,6.3,Yes
2020/7/17,1,6.9,No
2020/7/17,1,6.9,No
2020/7/17,1,6.9,No
2020/7/17,1,6.5,Yes
2020/7/17,2,6.7,Yes
2020/7/17,-2,6.1,No
2020/7/17,1,6.8,Yes
2020/7/17,-1,5.2,No
2020/7/17,1,6.9,Yes
2020/7/17,-1,5,No
2020/7/17,1,6.9,No
2020/7/17,1,6.9,No
2020/7/17,1,6.9,No
2020/7/17,1,6.9,No
2020/7/17,1,6.3,Yes
2020/7/17,-1,5.5,No
2020/7/17,1,6.7,Yes
2020/7/17,-1,6,No
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/18,-1,6,No
2020/7/18,1,6.9,Yes
2020/7/18,1,6.9,No
2020/7/18,1,6,Yes
2020/7/18,1,6.9,No
2020/7/18,1,6.5,Yes
2020/7/18,1,6.5,Yes
2020/7/18,1,6.9,No
2020/7/18,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.3,Yes
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.9,No
2020/7/19,1,6.4,Yes
2020/7/19,1,6.5,Yes
2020/7/19,1,6.4,Yes
2020/7/20,1,6.9,No
2020/7/20,1,6.9,No
2020/7/20,1,6.9,No
2020/7/20,1,6.9,No
2020/7/20,1,6.5,Yes
2020/7/20,1,6.9,No
2020/7/20,1,6.9,No
2020/7/20,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.5,Yes
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,2,6.5,Yes
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/21,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.6,Yes
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,6.9,No
2020/7/22,1,5.9,Yes
2020/7/22,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/23,1,6.9,No
2020/7/24,1,6,Yes
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.9,No
2020/7/24,1,6.2,Yes
2020/7/24,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.1,Yes
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.9,No
2020/7/25,1,6.6,Yes
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,5.9,Yes
2020/7/26,1,1.9,Yes
2020/7/26,1,6.7,Yes
2020/7/26,1,6.5,Yes
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6,Yes
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.5,Yes
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/26,1,6.5,Yes
2020/7/26,1,6.9,No
2020/7/26,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,5.8,Yes
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/27,1,6.9,No
2020/7/28,1,6.9,No
2020/7/28,1,6.4,Yes
2020/7/28,1,6.5,Yes
2020/7/28,1,6.9,No
2020/7/28,1,6.9,No
2020/7/28,1,6.9,No
2020/7/28,1,6.9,No
2020/7/28,1,6.9,No
2020/7/28,1,6.9,No
2020/7/28,1,6.6,Yes
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/29,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6.9,No
2020/7/30,1,6,Yes
2020/7/30,1,6.5,Yes
2020/7/30,1,6.9,No
2020/7/30,1,6.4,Yes
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,5.4,Yes
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.9,No
2020/7/31,1,6.4,Yes
2020/8/1,1,6.9,No
2020/8/1,1,6.9,No
2020/8/1,1,6.9,No
2020/8/1,1,6,Yes
2020/8/1,1,6.9,No
2020/8/1,1,6.9,No
2020/8/1,1,6.9,No
2020/8/1,1,6.9,No
2020/8/1,1,6.9,Yes
2020/8/1,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.4,Yes
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/2,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/3,1,6.9,No
2020/8/4,1,6.9,No
2020/8/4,1,6.9,No
2020/8/4,1,6.9,No
2020/8/4,1,6.7,Yes
2020/8/4,1,6.9,Yes
2020/8/4,1,6.9,No
2020/8/4,1,6.9,No
2020/8/4,1,6.9,No
2020/8/4,1,6.9,No
2020/8/5,1,6.9,No
2020/8/5,1,6.9,No
2020/8/5,1,6.6,Yes
2020/8/5,1,6.7,Yes
2020/8/5,1,6.9,No
2020/8/5,1,6.9,No
2020/8/5,1,6.9,No
2020/8/5,1,6.9,No
2020/8/5,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.5,Yes
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/6,1,6.9,No
2020/8/7,1,6.9,No
2020/8/7,1,6.9,No
2020/8/7,1,6.9,No
2020/8/7,1,6.9,No
2020/8/7,1,6.8,Yes
2020/8/7,1,6.9,No
2020/8/7,1,6.4,Yes
2020/8/8,1,6.9,No
2020/8/8,1,6.9,No
2020/8/8,1,6.9,No
2020/8/8,1,6.9,No
2020/8/8,1,6.9,No
2020/8/8,1,6.9,No
2020/8/8,1,5.9,Yes
2020/8/8,1,6.9,No
2020/8/8,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.5,Yes
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/9,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/10,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/11,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/12,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.9,No
2020/8/13,1,6.2,Yes
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.3,Yes
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/14,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/15,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/16,1,6.9,No
2020/8/17,1,6.9,No
2020/8/17,1,6.9,No
2020/8/17,1,6.9,No
2020/8/17,1,6.9,No
2020/8/17,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/18,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/19,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/20,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/21,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/22,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/23,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/24,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/25,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/26,1,6.9,No
2020/8/27,1,6.9,No
2020/8/27,1,6.9,No
2020/8/27,1,6.9,No
2020/8/27,1,6.9,No
2020/8/27,1,6.9,No
2020/8/27,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/28,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/29,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/30,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/8/31,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/1,1,6.9,No
2020/9/2,1,6.9,No
2020/9/2,1,6.9,No
2020/9/2,1,6.9,No
2020/9/2,1,6.9,No
2020/9/2,1,6.9,No
2020/9/2,1,6.9,No
2020/9/2,1,6.9,No
2020/9/3,1,6.9,No
2020/9/3,1,6.9,No
2020/9/3,1,6.9,No
2020/9/3,1,6.9,No
2020/9/3,1,6.9,No
2020/9/3,1,6.9,No
2020/9/3,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/4,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/5,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/6,1,6.9,No
2020/9/7,1,6.9,No
2020/9/7,1,6.9,No
2020/9/7,1,6.9,No
2020/9/7,1,6.9,No
2020/9/7,1,6.9,No
2020/9/7,1,6.9,No
2020/9/7,1,6.9,No
2020/9/8,1,6.9,No
2020/9/8,1,6.9,No
2020/9/8,1,6.9,No
2020/9/8,1,6.9,No
2020/9/9,1,6.9,No
2020/9/9,1,6.9,No
2020/9/11,1,6.9,No
2020/9/11,1,6.9,No
2020/9/11,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/12,1,6.9,No
2020/9/13,1,6.9,No
2020/9/13,1,6.9,No
2020/9/13,1,6.9,No
2020/9/13,1,6.9,No
2020/9/13,1,6.9,No
2020/9/14,1,6.9,No
2020/9/14,1,6.9,No
2020/9/14,1,6.9,No
2020/9/14,1,6.9,No
2020/9/15,1,7.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/16,1,6.9,No
2020/9/17,1,6.9,No
2020/9/18,1,6.9,No
2020/9/18,1,6.9,No
2020/9/18,1,6.9,No
2020/9/18,1,6.9,No
2020/9/18,1,6.9,No
2020/9/18,1,6.9,No
2020/9/19,1,7.9,No
2020/9/19,1,7.9,No
2020/9/19,1,7.9,No
2020/9/19,1,7.9,No
2020/9/19,1,7.9,No
2020/9/19,1,7.9,No
2020/9/20,1,7.9,No
2020/9/20,1,7.9,No
2020/9/20,1,7.9,No
2020/9/21,1,7.9,No
2020/9/22,1,7.9,No
2020/9/22,1,7.9,No
2020/9/22,1,7.9,No
2020/9/22,1,7.9,No
2020/9/23,1,7.9,No
2020/9/23,1,7.9,No
2020/9/23,1,7.9,No
2020/9/23,1,7.9,No
2020/9/23,1,7.9,No
2020/9/23,1,7.9,No
2020/9/23,1,7.9,No
2020/9/24,1,7.9,No
2020/9/24,1,7.9,No
2020/9/24,1,7.9,No
2020/9/24,1,7.9,No
2020/9/24,1,7.9,No
2020/9/24,1,7.9,No
2020/9/25,1,7.9,No
2020/9/25,1,7.9,No
2020/9/25,1,7.9,No
2020/9/25,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/26,1,7.9,No
2020/9/27,1,7.9,No
2020/9/27,1,7.9,No
2020/9/27,1,7.9,No
2020/9/27,1,7.9,No
2020/9/28,1,7.9,No
2020/9/28,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/29,1,7.9,No
2020/9/30,1,7.9,No
2020/9/30,1,7.9,No
2020/9/30,1,7.9,No
2020/9/30,1,7.9,No
